raceId,driverId,constructorId,rank,points,grid,position,positionOrder,positionText,firstLapChange,pitStops
905,826,5,18,0,9,,19,R,0,
905,825,1,8,1,8,10,10,10,1,"28943,"
905,818,5,13,0,7,,17,R,-1,"25444,19385,"
905,8,6,1,0,6,12,12,12,2,"25282,25684,31896,"
905,4,6,5,12,5,4,4,4,-1,"26499,"
905,20,9,20,0,4,,20,R,1,"66065,"
905,817,9,2,15,3,3,3,3,-2,"26584,"
905,1,131,3,18,2,2,2,2,0,"27509,"
905,3,131,4,25,1,1,1,1,0,"24672,"
906,821,15,16,0,22,14,14,14,2,"24370,24768,24403,"
906,155,207,19,0,21,,18,R,3,
906,828,207,20,0,20,,20,R,1,
906,824,206,0,0,19,,22,R,-999,
906,820,206,0,0,18,,21,R,-999,
906,813,208,18,0,17,,19,R,0,
906,16,15,17,0,16,13,13,13,2,"23703,24068,"
906,826,5,15,0,15,,16,R,-1,"25235,25698,"
906,154,208,14,0,14,,15,R,-1,"23943,23856,"
906,815,10,13,0,13,11,11,11,2,"23907,"
906,825,1,6,2,12,9,9,9,-1,"23479,23907,"
906,807,10,8,10,11,5,5,5,-1,"23902,"
906,8,6,2,1,10,10,10,10,1,"23925,24221,"
906,18,1,5,12,9,4,4,4,-1,"23493,25050,"
906,818,5,12,4,8,8,8,8,1,"24433,23975,"
906,4,6,3,8,7,6,6,6,-1,"23932,23790,"
906,817,9,4,25,6,1,1,1,0,"23606,23274,"
906,13,3,1,0,5,12,12,12,0,"27949,24012,"
906,822,3,11,6,4,7,7,7,0,"23448,24491,"
906,20,9,10,15,3,3,3,3,1,"23904,23340,"
906,1,131,9,0,2,,17,R,-1,"24417,23554,"
906,3,131,7,18,1,2,2,2,0,"23882,25102,"
907,154,208,15,0,22,14,14,14,0,"21884,24212,"
907,820,206,21,0,21,17,17,17,0,"22977,"
907,828,207,20,0,20,18,18,18,0,"23177,25178,"
907,155,207,22,0,19,16,16,16,0,"22480,"
907,824,206,19,0,18,15,15,15,0,"24452,"
907,821,15,16,0,17,19,19,19,1,"55222,29067,22530,"
907,16,15,14,0,16,13,13,13,2,"22960,22449,"
907,815,10,1,8,15,6,6,6,4,"23770,21960,"
907,818,5,13,0,14,,20,R,-1,"22232,22374,"
907,813,208,12,0,13,12,12,12,-4,"23343,22612,"
907,20,9,17,0,12,,21,R,0,"21381,29844,"
907,18,1,8,0,11,11,11,11,-2,"21505,21242,"
907,807,10,11,2,10,9,9,9,2,"21920,22246,"
907,1,131,2,18,9,2,2,2,5,"22226,22555,"
907,8,6,9,1,8,10,10,10,1,"21914,21618,"
907,826,5,18,0,7,,22,R,-3,"21906,"
907,825,1,7,6,6,7,7,7,0,"21670,21882,"
907,817,9,10,4,5,8,8,8,-4,"21467,21398,"
907,4,6,5,10,4,5,5,5,-1,"21234,21276,"
907,3,131,6,25,3,1,1,1,0,"21474,21664,"
907,822,3,3,15,2,3,3,3,0,"21133,22208,"
907,13,3,4,12,1,4,4,4,0,"21896,22096,"
908,155,207,18,0,22,15,15,15,3,"29507,29540,"
908,828,207,20,0,21,,19,R,5,
908,813,208,16,0,20,17,17,17,5,"28831,"
908,821,15,19,0,19,,20,R,6,
908,8,6,0,0,18,,22,R,-999,
908,820,206,17,0,17,16,16,16,7,"23154,29737,"
908,4,6,8,8,16,6,6,6,2,"34410,"
908,13,3,0,0,15,,21,R,-999,
908,822,3,4,18,14,2,2,2,5,"29104,"
908,16,15,15,0,13,13,13,13,1,"29956,"
908,824,206,14,0,12,14,14,14,1,"30353,"
908,154,208,12,0,11,12,12,12,-6,"29710,"
908,818,5,13,1,10,10,10,10,-8,"30218,"
908,826,5,6,2,9,9,9,9,1,"28700,28575,"
908,817,9,7,15,8,3,3,3,1,"28483,"
908,815,10,11,0,7,11,11,11,-13,"29599,"
908,1,131,1,25,6,1,1,1,2,"29679,29291,"
908,825,1,10,6,5,7,7,7,2,"28745,"
908,807,10,9,4,4,8,8,8,-2,"29579,"
908,18,1,5,12,3,4,4,4,1,"28645,"
908,20,9,2,10,2,5,5,5,-3,"28558,28787,"
908,3,131,3,0,1,,18,R,0,"28329,"
909,828,207,20,0,22,18,18,18,2,"27495,19890,20423,"
909,820,206,19,0,21,17,17,17,5,"23883,20920,20632,"
909,1,131,1,15,20,3,3,3,3,"19710,19918,19868,"
909,155,207,18,0,19,16,16,16,1,"20121,20092,20358,"
909,813,208,15,0,18,12,12,12,4,"19099,19126,"
909,824,206,16,0,17,15,15,15,-2,"20031,20575,"
909,821,15,12,0,16,14,14,14,3,"21002,23305,19779,"
909,16,15,17,0,15,,19,R,5,"20031,19638,20424,"
909,154,208,21,0,14,,21,R,2,"18928,"
909,818,5,11,0,13,13,13,13,2,"20274,26711,20431,"
909,8,6,7,0,12,11,11,11,3,"19737,19867,19740,"
909,18,1,8,4,11,8,8,8,5,"22604,18916,19221,"
909,815,10,4,1,10,10,10,10,2,"21802,19843,19932,"
909,807,10,13,6,9,7,7,7,4,"19564,19514,"
909,826,5,14,0,8,,20,R,1,"20313,20251,"
909,4,6,3,10,7,5,5,5,3,"19174,19032,19308,"
909,20,9,10,12,6,4,4,4,3,"19607,19061,18879,"
909,817,9,5,8,5,6,6,6,-10,"19050,19358,18868,"
909,825,1,2,2,4,9,9,9,-17,"25859,19135,19427,"
909,13,3,0,0,3,,22,R,-999,
909,822,3,9,18,2,2,2,2,0,"20115,20206,"
909,3,131,6,25,1,1,1,1,0,"20055,20257,"
910,1,131,4,15,22,3,3,3,1,"23800,23364,"
910,825,1,10,0,21,12,12,12,1,"23546,21812,"
910,813,208,12,0,20,13,13,13,2,"22376,32608,21818,"
910,828,207,22,0,19,,22,R,0,
910,820,206,15,0,18,16,16,16,1,"24625,23232,"
910,155,207,19,0,17,,18,R,1,"34086,"
910,8,6,6,8,16,6,6,6,3,"23214,22154,"
910,824,206,16,0,15,15,15,15,0,"22892,25504,24226,"
910,154,208,21,0,14,,21,R,0,"23979,"
910,821,15,18,0,13,,17,R,2,"24050,"
910,815,10,17,0,12,,19,R,2,"25535,"
910,16,15,8,0,11,11,11,11,-1,"31956,22500,"
910,826,5,14,0,10,14,14,14,-12,"23423,22202,"
910,807,10,20,0,9,,20,R,2,"24040,"
910,818,5,11,2,8,9,9,9,-1,"23809,23123,"
910,18,1,13,1,7,10,10,10,2,"26737,22807,22211,"
910,13,3,7,10,6,5,5,5,-2,"22851,22111,22278,"
910,4,6,5,18,5,2,2,2,1,"22253,21634,"
910,817,9,2,25,4,1,1,1,-2,"22205,23741,22273,"
910,822,3,3,4,3,8,8,8,1,"25497,22518,22589,"
910,20,9,9,6,2,7,7,7,-1,"22170,21608,"
910,3,131,1,12,1,4,4,4,0,"22827,23864,22001,"
911,828,207,19,0,22,17,17,17,3,"24083,24213,"
911,827,207,0,0,21,,22,R,3,
911,821,15,12,0,20,15,15,15,4,"23259,22898,"
911,820,206,17,0,19,16,16,16,-1,"23734,24873,"
911,807,10,9,1,18,10,10,10,4,"23823,23841,"
911,813,208,0,0,17,,21,R,0,
911,824,206,20,0,16,18,18,18,-6,"25362,23918,"
911,154,208,18,0,15,,20,R,-6,"29256,22838,24569,"
911,16,15,2,0,14,14,14,14,1,"23755,23779,23732,"
911,815,10,16,4,13,8,8,8,2,"24104,22977,"
911,818,5,7,0,12,11,11,11,-3,"23571,23202,"
911,826,5,14,2,11,9,9,9,-1,"24082,24436,"
911,18,1,8,8,10,6,6,6,0,"22800,22588,"
911,13,3,3,0,9,13,13,13,0,"23945,24083,23224,"
911,8,6,13,12,8,4,4,4,1,"22858,22819,"
911,825,1,15,0,7,12,12,12,-1,"23115,22414,"
911,822,3,4,15,6,3,3,3,0,"22769,23176,"
911,817,9,6,25,5,1,1,1,0,"22913,22675,"
911,4,6,11,6,4,7,7,7,0,"28920,22974,"
911,20,9,5,10,3,5,5,5,0,"22800,22731,23190,"
911,1,131,10,0,2,,19,R,1,"25580,23066,24757,"
911,3,131,1,18,1,2,2,2,-1,"29997,22936,23392,"
912,828,207,19,0,22,20,20,20,0,"28685,"
912,826,5,4,0,21,11,11,11,1,"24651,"
912,820,206,22,0,20,,22,R,1,
912,824,206,20,0,19,18,18,18,1,"26641,"
912,155,207,21,0,18,17,17,17,1,"25277,"
912,154,208,18,0,17,16,16,16,-4,"25098,"
912,813,208,17,0,16,14,14,14,2,"24223,"
912,821,15,15,0,15,19,19,19,-1,"26376,25693,26849,"
912,16,15,14,0,14,15,15,15,-1,"26864,"
912,807,10,13,0,13,12,12,12,4,"25547,"
912,818,5,9,0,12,13,13,13,-1,"25046,"
912,8,6,7,2,11,9,9,9,1,"24547,"
912,815,10,8,6,10,7,7,7,2,"24938,"
912,817,9,6,10,9,5,5,5,-3,"24388,"
912,20,9,10,8,8,6,6,6,3,"25176,"
912,4,6,16,0,7,,21,R,0,"24913,"
912,18,1,11,4,6,8,8,8,0,"24669,"
912,825,1,12,1,5,10,10,10,3,"24214,"
912,13,3,3,15,4,3,3,3,1,"24323,"
912,822,3,5,12,3,4,4,4,-8,"24991,"
912,3,131,2,18,2,2,2,2,1,"24583,"
912,1,131,1,25,1,1,1,1,-3,"24453,"
914,813,208,15,0,22,16,16,16,1,"1127145,25460,24184,25981,"
914,820,206,21,0,21,18,18,18,1,"1135937,25879,25278,"
914,818,5,11,2,20,9,9,9,1,"1136557,25451,24353,"
914,155,207,18,0,19,19,19,19,1,"1133381,28656,25635,25576,24907,"
914,824,206,20,0,18,20,20,20,1,"1133708,25116,24910,"
914,828,207,14,0,17,17,17,17,-5,"1113851,31187,25977,25655,"
914,154,208,16,0,16,15,15,15,0,"1133680,24011,23656,23745,23785,"
914,821,15,17,0,15,13,13,13,0,"1134553,24873,26943,"
914,16,15,19,0,14,21,21,21,0,"1135797,25136,24407,24314,"
914,807,10,7,4,13,8,8,8,0,"1136562,24696,23873,24792,"
914,826,5,12,0,12,11,11,11,0,"1134529,24567,24222,26554,"
914,815,10,10,1,11,10,10,10,0,"1135712,24971,24622,25313,"
914,8,6,5,0,10,12,12,12,0,"1135276,25191,32466,24173,24768,"
914,20,9,3,15,9,3,3,3,0,"1134978,23764,23443,"
914,18,1,2,10,8,5,5,5,0,"1136054,24532,28547,24757,"
914,825,1,9,0,7,14,14,14,0,"1135891,24550,33215,23701,24361,"
914,817,9,4,12,6,4,4,4,0,"1135520,24184,25607,"
914,4,6,0,0,5,,22,R,0,"1137051,"
914,13,3,8,6,4,7,7,7,0,"1136594,24374,24930,"
914,822,3,13,8,3,6,6,6,0,"1136994,24465,25052,"
914,1,131,1,25,2,1,1,1,0,"1137295,23891,23677,"
914,3,131,6,18,1,2,2,2,0,"1136516,23696,24862,"
917,815,10,12,0,18,15,15,15,4,"23467,22997,30067,"
917,826,5,8,0,17,11,11,11,5,"25001,24385,24726,"
917,813,208,14,0,16,12,12,12,0,"23753,22865,23090,"
917,818,5,13,0,15,13,13,13,0,"23782,24408,24002,"
917,154,208,6,0,14,17,17,17,1,"25591,23023,23197,"
917,16,15,15,0,13,16,16,16,-4,"29465,24302,24853,"
917,807,10,3,4,12,8,8,8,1,"23554,23323,23411,"
917,821,15,16,0,11,14,14,14,2,"23661,24267,23418,"
917,8,6,17,6,10,7,7,7,0,"23427,27934,"
917,817,9,18,0,9,,18,R,1,"23141,22871,"
917,4,6,10,8,8,6,6,6,2,"23278,23134,23077,"
917,825,1,11,2,7,9,9,9,-999,"23061,24190,24131,"
917,20,9,5,10,6,5,5,5,-1,"23808,23195,22746,"
917,18,1,4,12,5,4,4,4,0,"23018,22620,23383,"
917,822,3,9,1,4,10,10,10,0,"23294,35284,26463,"
917,13,3,7,15,3,3,3,3,0,"23220,30084,26918,"
917,1,131,1,18,2,2,2,2,0,"23351,24224,22874,"
917,3,131,2,25,1,1,1,1,0,"23730,23346,23240,"
926,825,1,0,0,17,,17,W,-999,
926,18,1,12,0,16,11,11,11,4,"23353,"
926,828,15,5,4,15,8,8,8,2,"22681,23254,22353,"
926,815,10,7,1,14,10,10,10,3,"26009,"
926,807,10,8,6,13,7,7,7,3,"22137,21612,"
926,826,9,0,0,12,,16,W,-999,
926,830,5,13,0,11,,13,R,2,"23532,"
926,831,15,9,10,10,5,5,5,4,"22933,"
926,813,208,0,0,9,,15,R,-999,
926,154,208,0,0,8,,14,R,-999,
926,832,5,11,2,7,9,9,9,2,"55789,"
926,817,9,10,8,6,6,6,6,-1,"22535,"
926,8,6,3,0,5,,12,R,-3,"27465,22405,"
926,20,6,4,15,4,3,3,3,0,"22694,"
926,13,3,6,12,3,4,4,4,0,"22062,"
926,3,131,2,18,2,2,2,2,0,"22105,"
926,1,131,1,25,1,1,1,1,0,"22295,"
926,822,3,0,0,0,,18,W,-999,
927,833,209,19,0,19,15,15,15,1,"27540,27004,29202,"
927,4,1,17,0,18,,18,R,3,"25222,"
927,18,1,16,0,17,,17,R,0,"33027,25581,25846,"
927,831,15,4,0,16,12,12,12,3,"33918,25741,25331,25204,"
927,832,5,15,4,15,8,8,8,4,"25126,25165,"
927,815,10,14,0,14,13,13,13,-2,"25268,35776,"
927,807,10,11,0,13,14,14,14,6,"25826,25047,35351,"
927,813,208,12,0,12,,16,R,-7,"37289,37394,24276,"
927,8,6,7,12,11,4,4,4,-1,"27285,24744,24653,"
927,154,208,10,0,10,11,11,11,0,"24377,24621,26014,"
927,828,15,18,0,9,,19,R,1,
927,822,3,6,10,8,5,5,5,-6,"30154,24432,25002,"
927,13,3,5,8,7,6,6,6,2,"25831,24788,26971,"
927,830,5,9,6,6,7,7,7,-3,"29516,25655,24768,"
927,826,9,8,2,5,9,9,9,-1,"30463,24781,26149,"
927,817,9,13,1,4,10,10,10,0,"26714,25604,25393,"
927,3,131,1,15,3,3,3,3,0,"33689,24574,24336,"
927,20,6,3,25,2,1,1,1,0,"23996,25092,"
927,1,131,2,18,1,2,2,2,0,"26094,24595,24179,"
927,829,209,0,0,0,,20,W,-999,
928,833,209,19,0,20,16,16,16,1,"25938,24088,"
928,829,209,17,0,19,15,15,15,-1,"24132,24054,"
928,4,1,13,0,18,12,12,12,2,"23238,23345,"
928,18,1,16,0,17,14,14,14,-1,"23936,23273,"
928,807,10,18,0,16,,20,R,4,
928,815,10,10,0,15,11,11,11,0,"22829,23338,23144,"
928,832,5,3,0,14,13,13,13,0,"23795,23424,"
928,830,5,14,0,13,17,17,17,2,"24256,23258,"
928,826,9,20,0,12,,19,R,-1,
928,813,208,11,0,11,,18,R,1,"22470,22899,17912,"
928,828,15,15,1,10,10,10,10,1,"23846,24589,"
928,831,15,12,4,9,8,8,8,1,"23409,23732,"
928,154,208,8,6,8,7,7,7,1,"23421,23605,"
928,817,9,9,2,7,9,9,9,-10,"22635,22897,"
928,8,6,6,12,6,4,4,4,2,"22818,22453,"
928,822,3,7,8,5,6,6,6,-1,"23084,23582,"
928,13,3,4,10,4,5,5,5,-1,"23145,23317,"
928,20,6,5,15,3,3,3,3,0,"22488,22444,"
928,3,131,2,18,2,2,2,2,0,"22483,22829,"
928,1,131,1,25,1,1,1,1,0,"22645,22235,"
929,18,1,0,0,20,,20,W,-999,
929,833,209,19,0,19,17,17,17,1,"25834,27573,"
929,829,209,18,0,18,16,16,16,-1,"26103,26479,"
929,826,9,11,2,17,9,9,9,2,"25421,24692,"
929,813,208,4,0,16,15,15,15,0,"30426,24310,107394,"
929,830,5,16,0,15,,18,R,1,"39338,27225,"
929,4,1,13,0,14,11,11,11,1,"25370,24878,"
929,828,15,9,0,13,14,14,14,4,"26045,49162,26042,"
929,831,15,7,0,12,12,12,12,0,"25459,25898,26210,"
929,815,10,8,4,11,8,8,8,0,"25573,25288,"
929,154,208,15,6,10,7,7,7,3,"24735,25259,"
929,832,5,17,0,9,,19,R,-1,"32647,26593,"
929,807,10,10,0,8,13,13,13,0,"26652,24679,24979,"
929,817,9,12,8,7,6,6,6,1,"25723,24943,"
929,13,3,14,1,6,10,10,10,-11,"24894,25017,"
929,822,3,6,12,5,4,4,4,0,"25293,24623,"
929,8,6,1,18,4,2,2,2,1,"24773,24547,"
929,3,131,3,15,3,3,3,3,-1,"25311,25418,"
929,20,6,2,10,2,5,5,5,0,"24509,24449,33921,"
929,1,131,5,25,1,1,1,1,0,"25791,24528,"
930,833,209,20,0,20,18,18,18,1,"24631,23070,24200,"
930,829,209,19,0,19,17,17,17,-1,"24687,23043,22796,"
930,815,10,14,0,18,13,13,13,2,"22468,22426,"
930,807,10,7,0,17,15,15,15,-1,"22659,22534,22545,"
930,828,15,16,0,16,14,14,14,1,"25272,22872,"
930,831,15,13,0,15,12,12,12,1,"22677,23186,"
930,18,1,10,0,14,16,16,16,-3,"22589,23327,24066,"
930,4,1,18,0,13,,20,R,1,"23728,"
930,813,208,17,0,12,,19,R,1,"24976,32459,22575,"
930,154,208,15,4,11,8,8,8,2,"23309,33256,"
930,817,9,8,6,10,7,7,7,0,"22440,24884,"
930,13,3,4,8,9,6,6,6,1,"22139,22629,22257,"
930,826,9,11,1,8,10,10,10,-5,"22667,22273,"
930,8,6,3,10,7,5,5,5,2,"22623,21789,"
930,830,5,12,0,6,11,11,11,0,"24396,22607,"
930,832,5,9,2,5,9,9,9,-2,"22859,22178,"
930,822,3,5,12,4,4,4,4,0,"22082,21800,"
930,20,6,6,15,3,3,3,3,1,"21762,21836,"
930,1,131,1,18,2,2,2,2,-1,"24586,22727,21965,"
930,3,131,2,25,1,1,1,1,0,"21870,22452,"
931,833,209,18,0,19,16,16,16,1,"27554,"
931,829,209,20,0,18,17,17,17,2,"28606,"
931,828,15,8,0,17,13,13,13,2,"25618,25398,25234,"
931,822,3,6,0,16,14,14,14,2,"24641,24412,"
931,154,208,17,0,15,12,12,12,2,"25077,"
931,831,15,15,2,14,9,9,9,2,"25732,26420,"
931,4,1,16,0,13,,19,R,2,"30345,"
931,13,3,12,0,12,15,15,15,-8,"42934,24970,24395,"
931,807,10,14,0,11,11,11,11,-8,"34773,24758,"
931,18,1,9,4,10,8,8,8,0,"25062,24661,"
931,830,5,5,0,9,,18,R,0,"52821,25736,"
931,813,208,19,0,8,,20,R,0,
931,815,10,11,6,7,7,7,7,0,"24733,25119,"
931,8,6,10,8,6,6,6,6,0,"24177,"
931,826,9,7,12,5,4,4,4,1,"25119,"
931,817,9,1,10,4,5,5,5,-1,"24501,24244,"
931,20,6,4,18,3,2,2,2,0,"24851,"
931,3,131,2,25,2,1,1,1,0,"24789,"
931,1,131,3,15,1,3,3,3,0,"24181,25495,"
931,832,5,13,1,0,10,10,10,-17,"25306,"
932,18,1,13,0,20,,19,R,0,"18057,25374,"
932,830,5,11,0,19,15,15,15,2,"36105,"
932,20,6,2,10,18,5,5,5,2,"27241,23945,"
932,829,209,19,0,17,17,17,17,-2,"30807,"
932,833,209,20,0,16,,18,R,-2,"26986,"
932,13,3,4,8,15,6,6,6,2,"23912,"
932,831,15,17,0,14,16,16,16,-1,"24795,"
932,4,1,18,0,13,,20,R,2,"23553,"
932,828,15,15,0,12,14,14,14,0,"24149,"
932,832,5,12,0,11,12,12,12,-3,"24277,"
932,815,10,14,0,10,11,11,11,0,"23453,"
932,817,9,16,0,9,13,13,13,0,"23997,"
932,826,9,8,2,8,9,9,9,0,"23681,"
932,807,10,9,4,7,8,8,8,1,"23507,"
932,813,208,10,6,6,7,7,7,-1,"23660,"
932,154,208,7,1,5,10,10,10,0,"24292,"
932,822,3,6,15,4,3,3,3,0,"25541,"
932,8,6,1,12,3,4,4,4,0,"23630,24578,"
932,3,131,5,18,2,2,2,2,0,"23321,"
932,1,131,3,25,1,1,1,1,0,"23708,"
933,18,1,17,0,20,,17,R,3,"24104,28727,"
933,4,1,0,0,19,,20,R,-999,
933,817,9,5,1,18,10,10,10,2,"27710,"
933,829,209,0,0,17,,18,R,-1,
933,833,209,16,0,16,14,14,14,1,"23926,"
933,826,9,8,0,15,12,12,12,2,"28632,22111,"
933,8,6,0,0,14,,19,R,-999,
933,815,10,10,2,13,9,9,9,2,"26689,"
933,832,5,15,0,12,,16,R,3,"27638,"
933,828,15,11,0,11,13,13,13,-3,"30232,16211,22449,"
933,813,208,6,6,10,7,7,7,-2,"21847,"
933,154,208,13,0,9,,15,R,-1,"22016,"
933,831,15,14,0,8,11,11,11,0,"22803,"
933,830,5,9,4,7,8,8,8,1,"21984,"
933,822,3,7,10,6,5,5,5,-1,"22777,"
933,807,10,12,8,5,6,6,6,0,"21685,"
933,13,3,4,15,4,3,3,3,0,"22447,"
933,20,6,3,12,3,4,4,4,0,"31882,"
933,3,131,1,25,2,1,1,1,1,"21768,"
933,1,131,2,18,1,2,2,2,-1,"21869,"
934,833,209,15,0,20,12,12,12,4,"34672,30686,"
934,829,209,14,0,19,13,13,13,4,"48861,43964,"
934,18,1,0,0,18,,19,R,-999,
934,4,1,12,1,17,10,10,10,8,"71178,28703,32593,"
934,831,15,0,0,16,,20,W,-999,
934,828,15,8,0,15,11,11,11,3,"29598,30867,29828,30197,"
934,813,208,0,0,14,,18,R,-999,
934,830,5,16,0,13,,16,R,-1,
934,154,208,0,0,12,,17,R,-999,
934,815,10,10,2,11,9,9,9,1,"28860,31998,"
934,817,9,13,0,10,,15,R,-3,"28464,43240,"
934,807,10,9,6,9,7,7,7,4,"28558,33891,"
934,832,5,11,0,8,,14,R,-3,"29393,"
934,826,9,7,8,7,6,6,6,0,"28347,33979,"
934,20,6,6,15,6,3,3,3,-2,"28946,29676,"
934,8,6,4,4,5,8,8,8,-1,"28974,30397,30178,"
934,822,3,5,10,4,5,5,5,1,"28781,31937,"
934,13,3,3,12,3,4,4,4,2,"29369,31948,"
934,3,131,2,18,2,2,2,2,-2,"28393,30393,"
934,1,131,1,25,1,1,1,1,-1,"28417,28979,"
936,829,209,19,0,20,16,16,16,0,"23051,23664,17116,17402,22716,"
936,833,209,20,0,19,15,15,15,2,"26392,23125,23207,18085,18149,"
936,831,15,15,0,18,11,11,11,-1,"22729,22907,23097,18246,17235,"
936,828,15,12,1,17,10,10,10,-1,"23005,22199,22747,18577,17472,"
936,18,1,17,2,16,9,9,9,2,"22231,21753,16488,16639,"
936,4,1,10,10,15,5,5,5,3,"21567,22300,23162,16796,16879,"
936,813,208,9,0,14,14,14,14,-1,"16444,22812,24972,18782,18186,16446,"
936,815,10,16,0,13,,19,R,5,"22068,22409,22574,16958,32181,"
936,832,5,18,0,12,,17,R,1,"25096,22930,16660,16786,"
936,807,10,13,0,11,,20,R,5,"22573,22222,"
936,154,208,14,6,10,7,7,7,-6,"22805,28707,23972,17064,17114,"
936,830,5,11,12,9,4,4,4,-4,"22536,23431,16485,23043,16415,"
936,13,3,6,0,8,12,12,12,-1,"27936,21915,16823,16818,21502,"
936,826,9,4,18,7,2,2,2,2,"22072,21574,21663,16453,17849,"
936,822,3,8,0,6,13,13,13,2,"22974,21867,16427,17557,30031,"
936,8,6,7,0,5,,18,R,3,"22566,22270,16979,16734,59555,"
936,817,9,1,15,4,3,3,3,-3,"21824,22008,18270,18758,31037,"
936,20,6,5,25,3,1,1,1,2,"21900,22028,16639,17121,"
936,3,131,2,4,2,8,8,8,-1,"21780,22013,16623,17780,24575,"
936,1,131,3,8,1,6,6,6,-9,"23146,24272,18249,17726,27715,16579,"
937,4,1,5,0,20,13,13,13,6,"22973,26103,23191,"
937,18,1,15,0,19,14,14,14,4,"24083,24151,23761,"
937,830,5,4,4,18,8,8,8,6,"24564,23041,22942,"
937,833,209,18,0,17,15,15,15,0,"23643,23282,"
937,8,6,9,6,16,7,7,7,3,"22578,23143,"
937,829,209,17,0,15,16,16,16,-3,"23826,24450,"
937,831,15,6,0,14,11,11,11,-2,"23439,23288,"
937,828,15,7,1,13,10,10,10,3,"24183,23684,"
937,826,9,3,12,12,4,4,4,1,"22796,22563,"
937,807,10,0,0,11,,20,W,-999,
937,832,5,11,0,10,,17,R,-9,"23732,23348,"
937,154,208,12,15,9,3,3,3,1,"23717,23493,"
937,20,6,14,0,8,12,12,12,2,"22681,"
937,813,208,0,0,7,,19,R,0,
937,13,3,8,8,6,6,6,6,-3,"23282,23655,"
937,817,9,16,0,5,,18,R,2,"22637,"
937,815,10,13,10,4,5,5,5,2,"23562,22918,"
937,822,3,10,2,3,9,9,9,-2,"23319,17343,23489,"
937,3,131,1,18,2,2,2,2,-2,"22997,22765,"
937,1,131,2,25,1,1,1,1,0,"22403,22955,"
938,830,5,4,0,20,12,12,12,1,"18818,25318,24938,"
938,817,9,9,4,19,8,8,8,6,"24259,"
938,826,9,11,1,18,10,10,10,2,"23884,"
938,832,5,5,0,17,11,11,11,6,"30358,24736,"
938,831,15,13,0,17,13,13,13,-1,"25761,25282,"
938,4,1,15,0,16,18,18,18,4,"24330,19374,"
938,18,1,16,0,15,14,14,14,5,"24310,"
938,833,209,18,0,14,16,16,16,-3,"26435,"
938,829,209,17,0,13,15,15,15,-2,"29382,"
938,828,15,12,2,12,9,9,9,3,"24842,"
938,813,208,0,0,10,,20,R,-10,
938,807,10,14,6,9,7,7,7,1,"24286,"
938,154,208,0,0,8,,19,R,1,
938,815,10,10,8,7,6,6,6,2,"24281,"
938,822,3,6,12,6,4,4,4,2,"25536,"
938,13,3,8,15,5,3,3,3,2,"25207,"
938,3,131,2,0,4,17,17,17,-2,"24657,"
938,20,6,3,18,3,2,2,2,1,"24340,"
938,8,6,7,10,2,5,5,5,-12,"24442,"
938,1,131,1,25,1,1,1,1,0,"24368,"
940,826,9,10,0,20,13,13,13,4,"23316,23183,23381,"
940,834,209,20,0,19,18,18,18,2,"25146,25088,"
940,829,209,19,0,18,19,19,19,3,"25875,23647,35760,"
940,830,5,7,2,17,9,9,9,3,"27793,23977,"
940,831,15,17,0,16,,20,R,3,"24763,24116,"
940,828,15,15,0,15,14,14,14,4,"23418,23441,"
940,18,1,18,0,14,16,16,16,2,"23343,23801,"
940,807,10,9,8,13,6,6,6,5,"23750,23491,35760,"
940,4,1,16,0,12,11,11,11,3,"23640,23767,"
940,813,208,5,4,11,8,8,8,4,"24842,23249,"
940,832,5,13,1,10,10,10,10,0,"23701,39345,"
940,815,10,11,0,9,12,12,12,-9,"25041,24303,24267,"
940,154,208,6,6,8,7,7,7,2,"23793,24554,"
940,817,9,14,0,7,15,15,15,-12,"26087,23225,"
940,8,6,4,12,6,4,4,4,1,"23714,22584,"
940,13,3,12,0,5,17,17,17,-15,"34166,26735,24670,"
940,20,6,3,15,4,3,3,3,2,"23074,23130,"
940,822,3,8,10,3,5,5,5,0,"23542,23588,"
940,1,131,1,25,2,1,1,1,1,"22750,23165,"
940,3,131,2,18,1,2,2,2,-3,"23078,23241,"
943,18,1,15,0,20,14,14,14,3,"23356,23018,"
943,8,6,17,0,19,,19,R,3,
943,4,1,0,0,18,,20,R,-2,
943,829,209,19,0,17,16,16,16,-1,"25087,24224,"
943,834,209,18,0,16,15,15,15,1,"25367,30442,"
943,831,15,16,0,15,,17,R,1,"23026,23417,23813,"
943,828,15,11,0,14,12,12,12,1,"22956,23461,23292,"
943,813,208,14,0,13,11,11,11,2,"26647,23937,"
943,154,208,13,1,12,10,10,10,0,"22735,23101,"
943,832,5,8,0,11,13,13,13,1,"23128,23776,23068,"
943,807,10,9,6,10,7,7,7,1,"23277,24136,"
943,815,10,12,4,9,8,8,8,1,"23547,"
943,830,5,10,2,8,9,9,9,2,"22985,22589,"
943,13,3,7,8,7,6,6,6,0,"22849,23086,"
943,822,3,4,15,6,3,3,3,1,"22957,23160,"
943,817,9,5,10,5,5,5,5,1,"22422,22488,"
943,826,9,3,12,4,4,4,4,1,"22559,22518,"
943,20,6,6,0,3,,18,R,-16,"28070,22156,"
943,1,131,2,18,2,2,2,2,0,"22304,22328,"
943,3,131,1,25,1,1,1,1,0,"22391,22303,"
944,4,1,15,0,20,15,15,15,4,"22981,23218,23810,"
