raceId,driverId,constructorId,rank,points,grid,position,positionOrder,firstLapChange,pitStops
797,624,128,,0,18,,15,-999,
797,456,105,,0,20,,16,-999,
797,547,105,,0,22,,17,-999,
797,501,118,,0,7,,18,-999,
797,666,125,,0,14,,19,-999,
797,665,125,,0,19,,20,-999,
797,608,6,,0,10,,21,-999,
797,609,105,,0,8,,22,-999,
797,554,105,,0,3,,23,-999,
797,626,128,,0,11,,24,-999,
797,486,125,,0,21,,25,-999,
798,579,131,,8,1,1,1,-999,
798,641,131,,6,9,2,2,-999,
798,608,6,,4,4,3,3,-999,
798,554,105,,3,6,4,4,-999,
798,496,105,,2,16,5,5,-999,
798,620,6,,0,12,6,6,-999,
798,643,105,,0,7,7,7,-999,
798,427,6,,0,15,8,8,-999,
798,667,105,,0,20,9,9,-999,
798,578,6,,0,14,10,10,-999,
798,648,131,,0,3,,11,-999,
798,577,105,,0,10,,12,-999,
798,547,105,,0,21,,13,-999,
798,475,131,,1,2,,14,-999,
798,650,128,,0,19,,15,-999,
798,624,128,,0,18,,16,-999,
798,581,105,,0,11,,17,-999,
798,501,118,,0,13,,18,-999,
798,668,128,,0,22,,19,-999,
798,663,118,,0,17,,20,-999,
798,642,6,,0,5,,21,-999,
798,633,6,,0,8,,22,-999,
798,586,137,,0,0,,23,-999,
799,579,105,,8,3,1,1,-999,
799,642,6,,6,1,2,2,-999,
799,498,6,,5,2,3,3,-999,
799,427,6,,3,5,4,4,-999,
799,625,128,,2,15,5,5,-999,
799,501,105,,0,11,6,6,-999,
799,669,105,,0,10,7,7,-999,
799,640,105,,0,13,8,8,-999,
799,620,6,,0,12,9,9,-999,
799,554,128,,0,17,,10,-999,
799,578,6,,0,4,,11,-999,
799,670,105,,0,6,,12,-999,
799,643,105,,0,8,,13,-999,
799,671,128,,0,16,,14,-999,
799,672,105,,0,18,,15,-999,
799,627,6,,0,14,,16,-999,
799,577,105,,0,7,,17,-999,
799,496,105,,0,9,,18,-999,
800,657,113,,8,19,1,1,-999,
800,525,114,,6,3,2,2,-999,
800,658,113,,5,1,3,3,-999,
800,526,113,,1.5,11,4,4,-999,
800,673,113,,2,14,5,5,-999,
800,615,113,,0,24,6,6,-999,
800,528,109,,0,6,7,7,-999,
800,555,113,,0,32,8,8,-999,
800,674,113,,0,25,9,9,-999,
800,655,129,,0,13,10,10,-999,
800,656,113,,0,27,11,11,-999,
800,521,114,,0,5,12,12,-999,
800,675,114,,0,22,13,13,-999,
800,628,113,,0,9,14,14,-999,
800,518,113,,0,8,15,15,-999,
800,679,113,,0,20,16,16,-999,
800,592,136,,0,7,17,17,-999,
800,596,129,,0,31,18,18,-999,
800,676,113,,0,33,19,19,-999,
800,611,113,,0,10,,20,-999,
800,597,113,,0,12,,21,-999,
800,449,135,,0,16,,22,-999,
800,520,113,,0,17,23,23,-999,
800,512,138,,0,4,,24,-999,
800,612,134,,0,23,,25,-999,
800,659,113,,0,30,,26,-999,
800,556,113,,0,2,,27,-999,
800,509,113,,0,28,,28,-999,
800,529,113,,0,21,,29,-999,
800,677,139,,0,29,,30,-999,
800,678,134,,0,26,,31,-999,
800,593,113,,0,15,,32,-999,
800,519,113,,0,18,,33,-999,
801,579,105,,9,1,1,1,-999,
801,427,6,,6,6,2,2,-999,
801,475,105,,4,9,3,3,-999,
801,498,6,,1.5,5,4,4,-999,
801,429,128,,2,8,5,5,-999,
801,669,105,,0,13,6,6,-999,
801,644,105,,0,11,7,7,-999,
801,642,6,,0,3,,8,-999,
801,632,128,,0,10,,9,-999,
801,554,128,,0,7,,10,-999,
801,670,105,,0,4,,11,-999,
801,498,6,,0,2,,12,-999,
801,680,6,,0,14,,13,-999,
801,643,105,,0,12,,14,-999,
802,579,131,,8,1,1,1,-999,
802,648,131,,6,2,2,2,-999,
802,626,6,,4,12,3,3,-999,
802,669,105,,3,6,4,4,-999,
802,633,105,,2,14,5,5,-999,
802,554,128,,0,17,6,6,-999,
802,632,128,,0,19,,7,-999,
802,427,6,,0,9,,8,-999,
802,627,6,,0,13,,9,-999,
802,670,105,,0,5,,10,-999,
802,643,105,,0,11,,11,-999,
802,663,105,,0,16,,12,-999,
802,501,105,,0,21,,13,-999,
802,478,131,,1,7,,14,-999,
802,456,105,,0,10,,15,-999,
802,498,6,,0,4,,16,-999,
802,651,133,,0,15,,17,-999,
802,681,128,,0,20,,18,-999,
802,578,6,,0,8,,19,-999,
802,650,128,,0,18,,20,-999,
802,647,105,,0,3,,21,-999,
802,644,105,,0,0,,22,-999,
803,498,6,,8.14,2,1,1,-999,
803,578,6,,6.14,3,2,2,-999,
803,670,105,,4.14,28,3,3,-999,
803,579,131,,3.14,1,4,4,-999,
803,427,6,,2,8,5,5,-999,
803,643,105,,0,32,6,6,-999,
803,648,131,,0,6,7,7,-999,
803,663,105,,0,9,8,8,-999,
803,429,128,,0,12,9,9,-999,
803,619,87,,0,18,10,10,-999,
803,682,125,,0,17,11,11,-999,
803,501,105,,0,16,12,12,-999,
803,665,125,,0,22,13,13,-999,
803,683,125,,0,23,14,14,-999,
803,547,87,,0,20,15,15,-999,
803,475,105,,0,4,,16,-999,
803,684,125,,0,19,,17,-999,
803,554,128,,0,5,,18,-999,
803,456,105,,0,7,,19,-999,
803,669,105,,0,10,,20,-999,
803,633,105,,0,27,,21,-999,
803,685,125,,0,21,,22,-999,
803,686,6,,0,14,,23,-999,
803,647,105,,0,30,,24,-999,
803,645,128,,0,13,,25,-999,
803,581,118,,0,11,,26,-999,
803,626,6,,0,15,,27,-999,
803,687,87,,0,24,,28,-999,
803,688,87,,0,25,,29,-999,
803,627,6,,0,31,,30,-999,
803,689,87,,0,26,,31,-999,
803,690,87,,0,29,,32,-999,
804,579,131,,8,1,1,1,-999,
804,498,6,,3,5,2,2,-999,
804,427,6,,4,7,3,3,-999,
804,648,131,,4,23,4,4,-999,
804,644,105,,2,15,5,5,-999,
804,641,6,,0,13,6,6,-999,
804,501,105,,0,14,7,7,-999,
804,627,6,,0,11,8,8,-999,
804,626,6,,0,12,9,9,-999,
804,554,128,,0,9,10,10,-999,
804,669,105,,0,19,,11,-999,
804,691,131,,0,13,,12,-999,
804,645,128,,0,16,,13,-999,
804,692,140,,0,21,,14,-999,
804,478,131,,0,4,,15,-999,
804,632,128,,0,4,,16,-999,
804,578,6,,0,3,,17,-999,
804,643,105,,0,17,,18,-999,
804,475,105,,0,3,,19,-999,
804,429,128,,0,20,,20,-999,
804,670,105,,0,8,,21,-999,
804,633,105,,0,10,,22,-999,
804,663,105,,0,22,,23,-999,
805,579,131,,9,2,1,1,-999,
805,498,6,,6,1,2,2,-999,
805,478,131,,4,7,3,3,-999,
805,643,105,,3,12,4,4,-999,
805,644,105,,2,9,5,5,-999,
805,663,105,,0,8,6,6,-999,
805,620,6,,0,11,7,7,-999,
805,680,6,,0,16,8,8,-999,
805,648,131,,0,5,,9,-999,
805,427,6,,0,4,,10,-999,
805,578,6,,0,6,,11,-999,
805,501,105,,0,13,,12,-999,
805,475,105,,0,3,,13,-999,
805,693,128,,0,15,,14,-999,
805,554,128,,0,14,,15,-999,
805,645,128,,0,10,,16,-999,
805,626,6,,0,0,,17,-999,
806,579,131,,8,1,1,1,-999,
806,578,6,,6,7,2,2,-999,
806,620,6,,2,13,3,3,-999,
806,478,131,,3,8,4,4,-999,
806,427,6,,2,11,5,5,-999,
806,693,128,,0,18,6,6,-999,
806,581,118,,0,16,7,7,-999,
806,627,105,,0,20,8,8,-999,
806,644,105,,0,9,9,9,-999,
806,475,105,,0,3,10,10,-999,
806,672,105,,0,19,11,11,-999,
806,647,6,,0,2,,12,-999,
806,633,105,,0,6,,13,-999,
806,648,131,,0,4,,14,-999,
806,643,105,,0,10,,15,-999,
806,577,105,,0,14,,16,-999,
806,498,6,,0,5,,17,-999,
806,626,6,,0,15,,18,-999,
806,645,128,,0,17,,19,-999,
806,554,128,,0,12,,20,-999,
806,694,105,,0,21,,21,-999,
807,578,6,,8,3,1,1,-999,
807,577,105,,6,7,2,2,-999,
807,579,131,,4,2,3,3,-999,
807,643,105,,3,11,4,4,-999,
807,648,131,,2,12,5,5,-999,
807,580,105,,0,13,6,6,-999,
807,627,105,,0,20,7,7,-999,
807,663,105,,0,14,8,8,-999,
807,669,105,,0,15,9,9,-999,
807,644,105,,0,10,,10,-999,
807,640,105,,0,21,,11,-999,
807,478,131,,0,9,,12,-999,
807,427,6,,0,8,,13,-999,
807,650,128,,0,16,,14,-999,
807,501,105,,0,4,,15,-999,
807,475,105,,0,6,,16,-999,
807,554,128,,0,18,,17,-999,
807,680,6,,0,19,,18,-999,
807,647,132,,1,1,,19,-999,
807,633,132,,0,5,,20,-999,
807,626,6,,0,17,,21,-999,
807,581,118,,0,0,,22,-999,
808,647,6,,9,1,1,1,-999,
808,633,6,,6,3,2,2,-999,
808,498,105,,4,5,3,3,-999,
808,578,6,,3,6,4,4,-999,
808,695,105,,2,9,5,5,-999,
808,554,128,,0,11,6,6,-999,
808,427,128,,0,7,7,7,-999,
808,696,87,,0,16,8,8,-999,
808,689,87,,0,12,9,9,-999,
808,626,128,,0,8,,10,-999,
808,579,105,,0,2,,11,-999,
808,697,105,,0,15,,12,-999,
808,642,6,,0,4,,13,-999,
808,496,128,,0,10,,14,-999,
808,649,141,,0,14,,15,-999,
808,698,87,,0,13,,16,-999,
809,657,113,,9,1,1,1,-999,
809,656,113,,6,12,2,2,-999,
809,611,113,,2,9,3,3,-999,
809,615,113,,1.5,2,4,4,-999,
809,658,113,,2,3,5,5,-999,
809,556,113,,0,21,6,6,-999,
809,509,113,,0,25,7,7,-999,
809,679,129,,0,20,8,8,-999,
809,529,114,,0,6,9,9,-999,
809,653,113,,0,32,10,10,-999,
809,699,113,,0,26,11,11,-999,
809,700,113,,0,19,12,12,-999,
809,675,114,,0,4,13,13,-999,
809,525,134,,0,31,14,14,-999,
809,701,113,,0,28,15,15,-999,
809,449,113,,0,10,16,16,-999,
809,654,113,,0,14,17,17,-999,
809,613,113,,0,22,,18,-999,
809,677,113,,0,18,,19,-999,
809,628,114,,0,29,,20,-999,
809,673,142,,0,23,,21,-999,
809,559,114,,0,24,,22,-999,
809,659,113,,0,7,,23,-999,
809,518,110,,0,27,,24,-999,
809,555,113,,0,17,,25,-999,
809,593,113,,0,8,,26,-999,
809,528,107,,0,15,,27,-999,
809,520,113,,0,13,,28,-999,
809,521,114,,0,16,,29,-999,
809,655,113,,0,30,,30,-999,
809,702,139,,0,11,,31,-999,
809,512,143,,0,33,,32,-999,
809,612,129,,0,5,,33,-999,
810,647,6,,8,1,1,1,-999,
810,642,6,,6,3,2,2,-999,
810,697,105,,2,13,3,3,-999,
810,578,6,,3,6,4,4,-999,
810,640,105,,2,7,5,5,-999,
810,427,128,,0,12,6,6,-999,
810,627,6,,0,8,7,7,-999,
810,581,133,,0,16,8,8,-999,
810,475,125,,0,9,9,9,-999,
810,633,6,,1,4,,10,-999,
810,664,125,,0,14,,11,-999,
810,501,128,,0,10,,12,-999,
810,660,125,,0,17,,13,-999,
810,579,105,,0,2,,14,-999,
810,643,128,,0,19,,15,-999,
810,498,105,,0,5,,16,-999,
810,663,87,,0,18,,17,-999,
810,456,125,,0,11,,18,-999,
810,651,133,,0,15,,19,-999,
811,647,6,,8,2,1,1,-999,
811,633,6,,6,5,2,2,-999,
811,670,105,,4,16,3,3,-999,
811,640,105,,3,9,4,4,-999,
811,427,128,,2,8,5,5,-999,
811,578,6,,0,7,6,6,-999,
811,501,128,,0,12,7,7,-999,
811,627,6,,0,13,8,8,-999,
811,693,128,,0,15,9,9,-999,
811,632,133,,0,11,10,10,-999,
811,429,125,,0,18,11,11,-999,
811,660,105,,0,10,,12,-999,
811,651,133,,0,17,,13,-999,
811,642,6,,0,4,,14,-999,
811,579,105,,0,1,,15,-999,
811,498,105,,1,3,,16,-999,
811,554,128,,0,14,,17,-999,
811,581,133,,0,16,,18,-999,
811,681,141,,0,20,,19,-999,
811,703,144,,0,19,,20,-999,
812,578,6,,8,7,1,1,-999,
812,579,105,,7,4,2,2,-999,
812,498,105,,4,5,3,3,-999,
812,647,6,,3,1,4,4,-999,
812,642,6,,2,6,5,5,-999,
812,633,6,,0,3,6,6,-999,
812,640,105,,0,9,7,7,-999,
812,627,6,,0,10,8,8,-999,
812,670,105,,0,8,9,9,-999,
812,554,128,,0,22,10,10,-999,
812,619,87,,0,12,11,11,-999,
812,660,125,,0,21,12,12,-999,
812,581,133,,0,17,13,13,-999,
812,704,133,,0,18,14,14,-999,
812,589,127,,0,25,15,15,-999,
812,697,105,,0,2,,16,-999,
812,475,87,,0,13,,17,-999,
812,669,125,,0,11,,18,-999,
812,625,127,,0,15,,19,-999,
812,663,87,,0,14,,20,-999,
812,427,128,,0,23,,21,-999,
812,651,133,,0,16,,22,-999,
812,501,128,,0,20,,23,-999,
812,643,128,,0,24,,24,-999,
812,456,125,,0,19,,25,-999,
813,647,6,,8.5,1,1,1,-999,
813,579,105,,6,4,2,2,-999,
813,642,6,,4,5,3,3,-999,
813,498,105,,3.5,2,4,4,-999,
813,578,6,,2,3,5,5,-999,
813,697,105,,0,16,6,6,-999,
813,669,125,,0,19,7,7,-999,
813,663,87,,0,11,8,8,-999,
813,687,87,,0,14,9,9,-999,
813,627,6,,0,24,10,10,-999,
813,706,87,,0,15,,11,-999,
813,666,125,,0,10,,12,-999,
813,633,6,,0,6,,13,-999,
813,670,105,,0,7,,14,-999,
813,689,87,,0,21,,15,-999,
813,581,133,,0,23,,16,-999,
813,486,133,,0,27,,17,-999,
813,456,125,,0,28,,18,-999,
813,640,105,,0,26,,19,-999,
813,651,133,,0,12,,20,-999,
813,554,128,,0,22,,21,-999,
813,707,125,,0,20,,22,-999,
813,427,128,,0,8,,23,-999,
813,708,133,,0,17,,24,-999,
813,501,128,,0,9,,25,-999,
813,664,125,,0,13,,26,-999,
813,705,87,,0,25,,27,-999,
814,642,6,,8,3,1,1,-999,
814,579,105,,6,2,2,2,-999,
814,578,6,,4,4,3,3,-999,
814,697,105,,3,7,4,4,-999,
814,640,105,,2,11,5,5,-999,
814,475,87,,0,12,6,6,-999,
814,680,6,,0,19,7,7,-999,
814,647,6,,0,1,8,8,-999,
814,478,144,,0,14,9,9,-999,
814,627,6,,0,22,10,10,-999,
814,690,87,,0,20,11,11,-999,
814,692,144,,0,28,12,12,-999,
814,664,125,,0,16,13,13,-999,
814,710,145,,0,26,14,14,-999,
814,709,145,,0,32,15,15,-999,
814,455,144,,0,29,16,16,-999,
814,633,6,,0,6,,17,-999,
814,689,87,,0,17,,18,-999,
814,670,105,,0,8,,19,-999,
814,431,146,,0,24,,20,-999,
814,660,125,,0,25,,21,-999,
814,711,144,,0,34,,22,-999,
814,712,144,,0,18,,23,-999,
814,554,128,,0,9,,24,-999,
814,501,128,,0,10,,25,-999,
814,669,125,,0,15,,26,-999,
814,713,147,,0,21,,27,-999,
814,714,6,,0,27,,28,-999,
814,715,147,,0,30,,29,-999,
814,427,128,,0,5,,30,-999,
814,456,125,,0,13,,31,-999,
814,716,144,,0,33,,32,-999,
814,717,147,,0,23,,33,-999,
814,718,144,,0,31,,34,-999,
815,647,6,,9,2,1,1,-999,
815,642,6,,6,3,2,2,-999,
815,578,6,,4,7,3,3,-999,
815,579,105,,1.5,1,4,4,-999,
815,691,105,,2,11,5,5,-999,
815,633,6,,0,6,6,6,-999,
815,663,87,,0,9,7,7,-999,
815,720,6,,0,19,8,8,-999,
815,719,133,,0,18,9,9,-999,
815,622,105,,0,20,,10,-999,
815,640,105,,0,8,,11,-999,
815,670,105,,0,5,,12,-999,
815,427,128,,0,4,,13,-999,
815,554,128,,0,12,,14,-999,
815,697,105,,0,10,,15,-999,
815,651,133,,0,15,,16,-999,
815,721,6,,0,17,,17,-999,
815,632,133,,0,16,,18,-999,
815,680,6,,0,13,,19,-999,
815,627,6,,0,14,,20,-999,
816,579,105,,9,2,1,1,-999,
816,642,6,,6,3,2,2,-999,
816,633,6,,4,5,3,3,-999,
816,578,6,,3,6,4,4,-999,
816,427,128,,2,8,5,5,-999,
816,643,128,,0,16,6,6,-999,
816,644,105,,0,12,7,7,-999,
816,620,6,,0,11,8,8,-999,
816,501,128,,0,15,9,9,-999,
816,589,127,,0,25,10,10,-999,
816,669,105,,0,23,11,11,-999,
816,689,87,,0,24,12,12,-999,
816,475,87,,0,10,13,13,-999,
816,717,147,,0,29,14,14,-999,
816,704,133,,0,28,15,15,-999,
816,627,6,,0,17,16,16,-999,
816,647,6,,0,1,,17,-999,
816,697,105,,0,7,,18,-999,
816,670,105,,0,4,,19,-999,
816,640,105,,0,9,,20,-999,
816,486,125,,0,22,,21,-999,
816,663,87,,0,19,,22,-999,
816,664,125,,0,18,,23,-999,
816,722,6,,0,20,,24,-999,
816,456,125,,0,14,,25,-999,
816,622,105,,0,21,,26,-999,
816,625,127,,0,13,,27,-999,
816,667,133,,0,26,,28,-999,
816,660,125,,0,30,,29,-999,
816,651,133,,0,27,,30,-999,
817,641,6,,9,2,1,1,-999,
817,723,6,,6,5,2,2,-999,
817,554,128,,4,7,3,3,-999,
817,663,148,,3,13,4,4,-999,
817,689,87,,2,15,5,5,-999,
817,640,105,,0,8,6,6,-999,
817,721,6,,0,19,7,7,-999,
817,688,87,,0,17,8,8,-999,
817,669,141,,0,11,,9,-999,
817,609,6,,0,4,,10,-999,
817,501,105,,0,18,,11,-999,
817,475,133,,0,9,,12,-999,
817,651,133,,0,12,,13,-999,
817,626,128,,0,3,,14,-999,
817,642,6,,0,1,,15,-999,
817,581,133,,0,6,,16,-999,
817,725,133,,0,10,,17,-999,
817,717,147,,0,14,,18,-999,
817,724,144,,0,16,,19,-999,
817,627,6,,0,20,,20,-999,
817,720,141,,0,21,,21,-999,
818,526,114,,8,7,1,1,-999,
818,509,113,,6,10,2,2,-999,
818,611,113,,4,5,3,3,-999,
818,518,110,,3,6,4,4,-999,
818,656,113,,2,20,5,5,-999,
818,525,113,,0,21,6,6,-999,
818,592,113,,0,23,7,7,-999,
818,726,113,,0,14,8,8,-999,
818,629,113,,0,9,9,9,-999,
818,593,113,,0,31,10,10,-999,
818,658,113,,0,3,11,11,-999,
818,727,107,,0,26,12,12,-999,
818,728,113,,0,16,13,13,-999,
818,729,129,,0,15,14,14,-999,
818,730,149,,0,13,15,15,-999,
818,513,111,,0,24,16,16,-999,
818,657,113,,1,8,17,17,-999,
818,521,113,,0,11,18,18,-999,
818,731,110,,0,12,19,19,-999,
818,675,110,,0,28,20,20,-999,
818,732,113,,0,33,21,21,-999,
818,677,139,,0,29,,22,-999,
818,449,113,,0,22,,23,-999,
818,529,150,,0,30,,24,-999,
818,699,113,,0,4,,25,-999,
818,628,113,,0,32,,26,-999,
818,615,113,,0,1,,27,-999,
818,520,113,,0,18,,28,-999,
818,702,113,,0,25,,29,-999,
818,733,113,,0,27,,30,-999,
818,647,6,,0,19,,31,-999,
818,734,129,,0,17,,32,-999,
818,612,113,,0,2,,33,-999,
819,647,6,,9,1,1,1,-999,
819,642,6,,6,2,2,2,-999,
819,626,128,,4,4,3,3,-999,
819,578,87,,3,6,4,4,-999,
819,632,133,,2,8,5,5,-999,
819,689,87,,0,9,6,6,-999,
819,735,6,,0,13,7,7,-999,
819,660,128,,0,19,8,8,-999,
819,688,87,,0,12,9,9,-999,
819,669,141,,0,18,10,10,-999,
819,651,133,,0,14,11,11,-999,
819,736,133,,0,20,12,12,-999,
819,703,144,,0,21,13,13,-999,
819,737,141,,0,22,14,14,-999,
819,738,133,,0,16,15,15,-999,
819,739,152,,0,15,,16,-999,
819,641,6,,0,3,,17,-999,
819,554,128,,0,5,,18,-999,
819,663,148,,0,7,,19,-999,
819,627,6,,0,17,,20,-999,
819,581,133,,0,11,,21,-999,
819,475,151,,0,10,,22,-999,
820,647,6,,9,1,1,1,-999,
820,642,6,,6,2,2,2,-999,
820,641,6,,4,3,3,3,-999,
820,626,128,,3,5,4,4,-999,
820,427,141,,2,6,5,5,-999,
820,581,133,,0,8,6,6,-999,
820,554,128,,0,4,7,7,-999,
820,741,105,,0,18,8,8,-999,
820,651,133,,0,14,9,9,-999,
820,704,133,,0,10,10,10,-999,
820,723,6,,0,17,11,11,-999,
820,740,6,,0,16,12,12,-999,
820,669,128,,0,7,,13,-999,
820,578,87,,0,15,,14,-999,
820,640,105,,0,12,,15,-999,
820,687,126,,0,13,,16,-999,
820,627,6,,0,9,,17,-999,
820,660,141,,0,20,,18,-999,
820,501,105,,0,11,,19,-999,
820,722,6,,0,19,,20,-999,
821,647,6,,9,2,1,1,-999,
821,641,6,,6,3,2,2,-999,
821,578,87,,4,7,3,3,-999,
821,742,125,,3,8,4,4,-999,
821,743,125,,2,9,5,5,-999,
821,642,6,,0,1,6,6,-999,
821,686,87,,0,6,7,7,-999,
821,456,6,,0,19,8,8,-999,
821,744,125,,0,5,9,9,-999,
821,687,6,,0,20,10,10,-999,
821,669,128,,0,10,11,11,-999,
821,745,126,,0,12,12,12,-999,
821,723,6,,0,15,13,13,-999,
821,660,141,,0,23,14,14,-999,
821,651,133,,0,29,15,15,-999,
821,664,125,,0,17,16,16,-999,
821,501,105,,0,32,17,17,-999,
821,746,105,,0,28,18,18,-999,
821,640,105,,0,31,19,19,-999,
821,688,87,,0,18,20,20,-999,
821,705,148,,0,25,21,21,-999,
821,689,87,,0,13,22,22,-999,
821,581,133,,0,14,,23,-999,
821,708,133,,0,11,,24,-999,
821,475,151,,0,16,,25,-999,
821,427,128,,0,21,,26,-999,
821,738,133,,0,26,,27,-999,
821,747,87,,0,22,,28,-999,
821,626,128,,0,4,,29,-999,
821,721,6,,0,24,,30,-999,
821,748,105,,0,27,,31,-999,
821,749,152,,0,0,,32,-999,
822,647,6,,9,1,1,1,-999,
822,642,6,,6,2,2,2,-999,
822,723,6,,4,6,3,3,-999,
822,641,6,,3,5,4,4,-999,
822,554,128,,2,11,5,5,-999,
822,736,6,,0,17,6,6,-999,
822,751,144,,0,12,7,7,-999,
822,724,144,,0,15,8,8,-999,
822,752,147,,0,22,9,9,-999,
822,660,133,,0,32,10,10,-999,
822,753,144,,0,8,11,11,-999,
822,709,145,,0,29,12,12,-999,
822,626,128,,0,4,,13,-999,
822,712,147,,0,9,,14,-999,
822,738,133,,0,14,,15,-999,
822,750,144,,0,19,,16,-999,
822,754,145,,0,25,,17,-999,
822,715,145,,0,30,,18,-999,
822,748,105,,0,26,,19,-999,
822,710,145,,0,23,,20,-999,
822,755,6,,0,24,,21,-999,
822,749,152,,0,21,,22,-999,
822,427,128,,0,3,,23,-999,
822,756,144,,0,7,,24,-999,
822,697,105,,0,10,,25,-999,
822,632,133,,0,13,,26,-999,
822,692,144,,0,18,,27,-999,
822,757,144,,0,20,,28,-999,
822,722,6,,0,27,,29,-999,
822,746,105,,0,16,,30,-999,
823,647,6,,9,1,1,1,-999,
823,642,6,,6,2,2,2,-999,
823,633,6,,4,4,3,3,-999,
823,578,87,,3,3,4,4,-999,
823,626,128,,2,6,5,5,-999,
823,427,128,,0,5,6,6,-999,
823,708,133,,0,10,7,7,-999,
823,651,133,,0,9,8,8,-999,
823,622,105,,0,16,9,9,-999,
823,663,148,,0,7,,10,-999,
823,475,151,,0,18,,11,-999,
823,758,133,,0,14,,12,-999,
823,744,125,,0,13,,13,-999,
823,735,6,,0,17,,14,-999,
823,632,141,,0,11,,15,-999,
823,554,128,,0,6,,16,-999,
823,759,105,,0,15,,17,-999,
823,746,105,,0,12,,18,-999,
824,647,6,,8.5,1,1,1,-999,
824,498,105,,6.5,5,2,2,-999,
824,633,6,,4,2,3,3,-999,
824,642,6,,3,3,4,4,-999,
824,697,105,,2,13,5,5,-999,
824,609,6,,0,8,6,6,-999,
824,641,6,,0,6,7,7,-999,
824,622,105,,0,18,8,8,-999,
824,663,87,,0,15,9,9,-999,
824,627,6,,0,17,10,10,-999,
824,748,105,,0,23,11,11,-999,
824,742,125,,0,19,12,12,-999,
824,688,87,,0,20,13,13,-999,
824,626,128,,0,7,14,14,-999,
824,689,87,,0,12,15,15,-999,
824,475,125,,0,1,,16,-999,
824,746,105,,0,25,,17,-999,
824,554,128,,0,11,,18,-999,
824,578,87,,0,12,,19,-999,
824,762,105,,0,16,,20,-999,
824,427,128,,0,4,,21,-999,
824,664,125,,0,2,,22,-999,
824,723,6,,0,16,,23,-999,
824,625,127,,0,10,,24,-999,
824,735,6,,0,0,,25,-999,
824,761,105,,0,0,,26,-999,
824,640,105,,0,0,,27,-999,
824,581,133,,0,0,,28,-999,
824,687,6,,0,0,,29,-999,
824,738,133,,0,0,,30,-999,
824,749,152,,0,0,,31,-999,
824,651,133,,0,0,,32,-999,
824,717,6,,0,0,,33,-999,
824,760,153,,0,0,,34,-999,
824,660,141,,0,0,,35,-999,
825,579,51,,9,1,1,1,-999,
825,641,6,,6,6,2,2,-999,
825,642,51,,4,2,3,3,-999,
825,763,51,,3,4,4,4,-999,
825,640,51,,2,5,5,5,-999,
825,647,6,,0,7,6,6,-999,
825,589,105,,0,19,7,7,-999,
825,475,133,,0,14,8,8,-999,
825,627,154,,0,8,9,9,-999,
825,741,154,,0,12,10,10,-999,
825,723,6,,0,10,11,11,-999,
825,501,105,,0,17,12,12,-999,
825,660,154,,0,18,13,13,-999,
825,764,154,,0,21,14,14,-999,
825,687,6,,0,9,,15,-999,
825,765,154,,0,11,,16,-999,
825,725,133,,0,20,,17,-999,
825,704,154,,0,15,,18,-999,
825,633,6,,0,3,,19,-999,
825,498,154,,0,13,,20,-999,
825,721,144,,0,16,,21,-999,
826,766,113,,9,2,1,1,-999,
826,673,113,,6,7,2,2,-999,
826,658,113,,2,3,3,3,-999,
826,612,149,,3,31,4,4,-999,
826,734,134,,2,29,5,5,-999,
826,731,119,,0,17,6,6,-999,
826,767,113,,0,24,7,7,-999,
826,518,150,,0,4,8,8,-999,
826,529,150,,0,9,,9,-999,
826,699,113,,0,1,,10,-999,
826,534,113,,0,22,,11,-999,
826,611,113,,0,12,,12,-999,
826,729,113,,0,16,,13,-999,
826,768,150,,0,5,,14,-999,
826,654,114,,0,14,,15,-999,
826,653,135,,0,27,,16,-999,
826,615,113,,0,11,,17,-999,
826,700,113,,0,15,,18,-999,
826,769,155,,0,33,,19,-999,
826,521,156,,0,19,,20,-999,
826,593,113,,0,8,,21,-999,
826,770,113,,0,10,,22,-999,
826,526,113,,0,6,,23,-999,
826,630,134,,0,32,,24,-999,
826,733,113,,0,28,,25,-999,
826,771,113,,0,13,,26,-999,
826,449,139,,0,25,,27,-999,
826,629,113,,0,18,,28,-999,
826,657,111,,0,20,,29,-999,
826,726,110,,0,21,,30,-999,
826,772,150,,0,23,,31,-999,
826,732,105,,0,26,,32,-999,
826,728,107,,0,30,,33,-999,
827,642,51,,8,2,1,1,-999,
827,647,6,,6,4,2,2,-999,
827,633,6,,4,3,3,3,-999,
827,627,154,,3,7,4,4,-999,
827,704,154,,2,8,5,5,-999,
827,429,154,,0,12,6,6,-999,
827,660,154,,0,11,7,7,-999,
827,773,154,,0,13,8,8,-999,
827,579,51,,1,1,9,9,-999,
827,589,154,,0,9,,10,-999,
827,763,51,,0,6,,11,-999,
827,641,6,,0,5,,12,-999,
827,741,154,,0,10,,13,-999,
828,786,51,,4,7,1,1,-999,
828,647,6,,3,6,2,2,-999,
828,633,6,,4,4,3,3,-999,
828,686,6,,3,9,4,4,-999,
828,642,51,,2,2,5,5,-999,
828,589,154,,0,8,6,6,-999,
828,704,154,,0,11,7,7,-999,
828,774,154,,0,14,8,8,-999,
828,764,154,,0,19,9,9,-999,
828,763,51,,0,5,10,10,-999,
828,579,51,,0,1,11,11,-999,
828,660,154,,0,12,,12,-999,
828,627,154,,0,13,,13,-999,
828,741,154,,0,10,,14,-999,
828,775,141,,0,17,,15,-999,
